id,source,target,type,description
REL_COMP_508,PERSON_COMP_508,FIR_508,COMPLAINANT_OF,Complainant for FIR 508
REL_COMP_509,PERSON_COMP_509,FIR_509,COMPLAINANT_OF,Complainant for FIR 509
REL_COMP_510,PERSON_COMP_510,FIR_510,COMPLAINANT_OF,Complainant for FIR 510
REL_COMP_511,PERSON_COMP_511,FIR_511,COMPLAINANT_OF,Complainant for FIR 511
REL_COMP_512,PERSON_COMP_512,FIR_512,COMPLAINANT_OF,Complainant for FIR 512
REL_COMP_513,PERSON_COMP_513,FIR_513,COMPLAINANT_OF,Complainant for FIR 513
REL_COMP_514,PERSON_COMP_514,FIR_514,COMPLAINANT_OF,Complainant for FIR 514
REL_COMP_515,PERSON_COMP_515,FIR_515,COMPLAINANT_OF,Complainant for FIR 515
REL_COMP_516,PERSON_COMP_516,FIR_516,COMPLAINANT_OF,Complainant for FIR 516
REL_COMP_517,PERSON_COMP_517,FIR_517,COMPLAINANT_OF,Complainant for FIR 517
REL_COMP_518,PERSON_COMP_518,FIR_518,COMPLAINANT_OF,Complainant for FIR 518
REL_COMP_519,PERSON_COMP_519,FIR_519,COMPLAINANT_OF,Complainant for FIR 519
REL_COMP_520,PERSON_COMP_520,FIR_520,COMPLAINANT_OF,Complainant for FIR 520
REL_COMP_521,PERSON_COMP_521,FIR_521,COMPLAINANT_OF,Complainant for FIR 521
REL_COMP_522,PERSON_COMP_522,FIR_522,COMPLAINANT_OF,Complainant for FIR 522
REL_COMP_523,PERSON_COMP_523,FIR_523,COMPLAINANT_OF,Complainant for FIR 523
REL_COMP_524,PERSON_COMP_524,FIR_524,COMPLAINANT_OF,Complainant for FIR 524
REL_COMP_525,PERSON_COMP_525,FIR_525,COMPLAINANT_OF,Complainant for FIR 525
REL_COMP_526,PERSON_COMP_526,FIR_526,COMPLAINANT_OF,Complainant for FIR 526
REL_COMP_527,PERSON_COMP_527,FIR_527,COMPLAINANT_OF,Complainant for FIR 527
REL_COMP_528,PERSON_COMP_528,FIR_528,COMPLAINANT_OF,Complainant for FIR 528
REL_COMP_529,PERSON_COMP_529,FIR_529,COMPLAINANT_OF,Complainant for FIR 529
REL_COMP_530,PERSON_COMP_530,FIR_530,COMPLAINANT_OF,Complainant for FIR 530
REL_COMP_531,PERSON_COMP_531,FIR_531,COMPLAINANT_OF,Complainant for FIR 531
REL_COMP_532,PERSON_COMP_532,FIR_532,COMPLAINANT_OF,Complainant for FIR 532
REL_COMP_533,PERSON_COMP_533,FIR_533,COMPLAINANT_OF,Complainant for FIR 533
REL_COMP_534,PERSON_COMP_534,FIR_534,COMPLAINANT_OF,Complainant for FIR 534
REL_COMP_535,PERSON_COMP_535,FIR_535,COMPLAINANT_OF,Complainant for FIR 535
REL_COMP_536,PERSON_COMP_536,FIR_536,COMPLAINANT_OF,Complainant for FIR 536
REL_COMP_537,PERSON_COMP_537,FIR_537,COMPLAINANT_OF,Complainant for FIR 537
REL_COMP_538,PERSON_COMP_538,FIR_538,COMPLAINANT_OF,Complainant for FIR 538
REL_COMP_539,PERSON_COMP_539,FIR_539,COMPLAINANT_OF,Complainant for FIR 539
REL_COMP_540,PERSON_COMP_540,FIR_540,COMPLAINANT_OF,Complainant for FIR 540
REL_COMP_541,PERSON_COMP_541,FIR_541,COMPLAINANT_OF,Complainant for FIR 541
REL_COMP_542,PERSON_COMP_542,FIR_542,COMPLAINANT_OF,Complainant for FIR 542
REL_COMP_543,PERSON_COMP_543,FIR_543,COMPLAINANT_OF,Complainant for FIR 543
REL_COMP_544,PERSON_COMP_544,FIR_544,COMPLAINANT_OF,Complainant for FIR 544
REL_COMP_545,PERSON_COMP_545,FIR_545,COMPLAINANT_OF,Complainant for FIR 545
REL_COMP_546,PERSON_COMP_546,FIR_546,COMPLAINANT_OF,Complainant for FIR 546
REL_COMP_547,PERSON_COMP_547,FIR_547,COMPLAINANT_OF,Complainant for FIR 547
REL_COMP_548,PERSON_COMP_548,FIR_548,COMPLAINANT_OF,Complainant for FIR 548
REL_COMP_549,PERSON_COMP_549,FIR_549,COMPLAINANT_OF,Complainant for FIR 549
REL_COMP_550,PERSON_COMP_550,FIR_550,COMPLAINANT_OF,Complainant for FIR 550
REL_COMP_551,PERSON_COMP_551,FIR_551,COMPLAINANT_OF,Complainant for FIR 551
REL_COMP_552,PERSON_COMP_552,FIR_552,COMPLAINANT_OF,Complainant for FIR 552
REL_COMP_553,PERSON_COMP_553,FIR_553,COMPLAINANT_OF,Complainant for FIR 553
REL_COMP_554,PERSON_COMP_554,FIR_554,COMPLAINANT_OF,Complainant for FIR 554
REL_COMP_555,PERSON_COMP_555,FIR_555,COMPLAINANT_OF,Complainant for FIR 555
REL_COMP_556,PERSON_COMP_556,FIR_556,COMPLAINANT_OF,Complainant for FIR 556
REL_COMP_557,PERSON_COMP_557,FIR_557,COMPLAINANT_OF,Complainant for FIR 557
REL_COMP_558,PERSON_COMP_558,FIR_558,COMPLAINANT_OF,Complainant for FIR 558
REL_COMP_559,PERSON_COMP_559,FIR_559,COMPLAINANT_OF,Complainant for FIR 559
REL_COMP_560,PERSON_COMP_560,FIR_560,COMPLAINANT_OF,Complainant for FIR 560
REL_COMP_561,PERSON_COMP_561,FIR_561,COMPLAINANT_OF,Complainant for FIR 561
REL_COMP_562,PERSON_COMP_562,FIR_562,COMPLAINANT_OF,Complainant for FIR 562
REL_COMP_563,PERSON_COMP_563,FIR_563,COMPLAINANT_OF,Complainant for FIR 563
REL_COMP_564,PERSON_COMP_564,FIR_564,COMPLAINANT_OF,Complainant for FIR 564
REL_COMP_565,PERSON_COMP_565,FIR_565,COMPLAINANT_OF,Complainant for FIR 565
REL_COMP_566,PERSON_COMP_566,FIR_566,COMPLAINANT_OF,Complainant for FIR 566
REL_COMP_567,PERSON_COMP_567,FIR_567,COMPLAINANT_OF,Complainant for FIR 567
REL_COMP_568,PERSON_COMP_568,FIR_568,COMPLAINANT_OF,Complainant for FIR 568
REL_COMP_569,PERSON_COMP_569,FIR_569,COMPLAINANT_OF,Complainant for FIR 569
REL_COMP_570,PERSON_COMP_570,FIR_570,COMPLAINANT_OF,Complainant for FIR 570
REL_COMP_571,PERSON_COMP_571,FIR_571,COMPLAINANT_OF,Complainant for FIR 571
REL_COMP_572,PERSON_COMP_572,FIR_572,COMPLAINANT_OF,Complainant for FIR 572
REL_COMP_573,PERSON_COMP_573,FIR_573,COMPLAINANT_OF,Complainant for FIR 573
REL_COMP_574,PERSON_COMP_574,FIR_574,COMPLAINANT_OF,Complainant for FIR 574
REL_COMP_575,PERSON_COMP_575,FIR_575,COMPLAINANT_OF,Complainant for FIR 575
REL_COMP_576,PERSON_COMP_576,FIR_576,COMPLAINANT_OF,Complainant for FIR 576
REL_COMP_577,PERSON_COMP_577,FIR_577,COMPLAINANT_OF,Complainant for FIR 577
REL_COMP_578,PERSON_COMP_578,FIR_578,COMPLAINANT_OF,Complainant for FIR 578
REL_COMP_579,PERSON_COMP_579,FIR_579,COMPLAINANT_OF,Complainant for FIR 579
REL_COMP_580,PERSON_COMP_580,FIR_580,COMPLAINANT_OF,Complainant for FIR 580
REL_COMP_581,PERSON_COMP_581,FIR_581,COMPLAINANT_OF,Complainant for FIR 581
REL_COMP_582,PERSON_COMP_582,FIR_582,COMPLAINANT_OF,Complainant for FIR 582
REL_COMP_583,PERSON_COMP_583,FIR_583,COMPLAINANT_OF,Complainant for FIR 583
REL_COMP_584,PERSON_COMP_584,FIR_584,COMPLAINANT_OF,Complainant for FIR 584
REL_COMP_585,PERSON_COMP_585,FIR_585,COMPLAINANT_OF,Complainant for FIR 585
REL_COMP_586,PERSON_COMP_586,FIR_586,COMPLAINANT_OF,Complainant for FIR 586
REL_COMP_587,PERSON_COMP_587,FIR_587,COMPLAINANT_OF,Complainant for FIR 587
REL_COMP_588,PERSON_COMP_588,FIR_588,COMPLAINANT_OF,Complainant for FIR 588
REL_COMP_589,PERSON_COMP_589,FIR_589,COMPLAINANT_OF,Complainant for FIR 589
REL_COMP_590,PERSON_COMP_590,FIR_590,COMPLAINANT_OF,Complainant for FIR 590
REL_COMP_591,PERSON_COMP_591,FIR_591,COMPLAINANT_OF,Complainant for FIR 591
REL_COMP_592,PERSON_COMP_592,FIR_592,COMPLAINANT_OF,Complainant for FIR 592
REL_COMP_593,PERSON_COMP_593,FIR_593,COMPLAINANT_OF,Complainant for FIR 593
REL_COMP_594,PERSON_COMP_594,FIR_594,COMPLAINANT_OF,Complainant for FIR 594
REL_COMP_595,PERSON_COMP_595,FIR_595,COMPLAINANT_OF,Complainant for FIR 595
REL_COMP_596,PERSON_COMP_596,FIR_596,COMPLAINANT_OF,Complainant for FIR 596
REL_COMP_597,PERSON_COMP_597,FIR_597,COMPLAINANT_OF,Complainant for FIR 597
REL_COMP_598,PERSON_COMP_598,FIR_598,COMPLAINANT_OF,Complainant for FIR 598
REL_COMP_599,PERSON_COMP_599,FIR_599,COMPLAINANT_OF,Complainant for FIR 599
REL_COMP_600,PERSON_COMP_600,FIR_600,COMPLAINANT_OF,Complainant for FIR 600
REL_COMP_601,PERSON_COMP_601,FIR_601,COMPLAINANT_OF,Complainant for FIR 601
REL_COMP_602,PERSON_COMP_602,FIR_602,COMPLAINANT_OF,Complainant for FIR 602
REL_COMP_603,PERSON_COMP_603,FIR_603,COMPLAINANT_OF,Complainant for FIR 603
REL_COMP_604,PERSON_COMP_604,FIR_604,COMPLAINANT_OF,Complainant for FIR 604
REL_COMP_605,PERSON_COMP_605,FIR_605,COMPLAINANT_OF,Complainant for FIR 605
REL_COMP_606,PERSON_COMP_606,FIR_606,COMPLAINANT_OF,Complainant for FIR 606
REL_COMP_607,PERSON_COMP_607,FIR_607,COMPLAINANT_OF,Complainant for FIR 607
REL_COMP_608,PERSON_COMP_608,FIR_608,COMPLAINANT_OF,Complainant for FIR 608
REL_COMP_609,PERSON_COMP_609,FIR_609,COMPLAINANT_OF,Complainant for FIR 609
REL_COMP_610,PERSON_COMP_610,FIR_610,COMPLAINANT_OF,Complainant for FIR 610
REL_COMP_611,PERSON_COMP_611,FIR_611,COMPLAINANT_OF,Complainant for FIR 611
REL_COMP_612,PERSON_COMP_612,FIR_612,COMPLAINANT_OF,Complainant for FIR 612
REL_COMP_613,PERSON_COMP_613,FIR_613,COMPLAINANT_OF,Complainant for FIR 613
REL_COMP_614,PERSON_COMP_614,FIR_614,COMPLAINANT_OF,Complainant for FIR 614
REL_COMP_615,PERSON_COMP_615,FIR_615,COMPLAINANT_OF,Complainant for FIR 615
REL_COMP_616,PERSON_COMP_616,FIR_616,COMPLAINANT_OF,Complainant for FIR 616
REL_COMP_617,PERSON_COMP_617,FIR_617,COMPLAINANT_OF,Complainant for FIR 617
REL_COMP_618,PERSON_COMP_618,FIR_618,COMPLAINANT_OF,Complainant for FIR 618
REL_COMP_619,PERSON_COMP_619,FIR_619,COMPLAINANT_OF,Complainant for FIR 619
REL_COMP_620,PERSON_COMP_620,FIR_620,COMPLAINANT_OF,Complainant for FIR 620
REL_COMP_621,PERSON_COMP_621,FIR_621,COMPLAINANT_OF,Complainant for FIR 621
REL_COMP_622,PERSON_COMP_622,FIR_622,COMPLAINANT_OF,Complainant for FIR 622
REL_COMP_623,PERSON_COMP_623,FIR_623,COMPLAINANT_OF,Complainant for FIR 623
REL_COMP_624,PERSON_COMP_624,FIR_624,COMPLAINANT_OF,Complainant for FIR 624
REL_COMP_625,PERSON_COMP_625,FIR_625,COMPLAINANT_OF,Complainant for FIR 625
REL_COMP_626,PERSON_COMP_626,FIR_626,COMPLAINANT_OF,Complainant for FIR 626
REL_COMP_627,PERSON_COMP_627,FIR_627,COMPLAINANT_OF,Complainant for FIR 627
REL_COMP_628,PERSON_COMP_628,FIR_628,COMPLAINANT_OF,Complainant for FIR 628
REL_COMP_629,PERSON_COMP_629,FIR_629,COMPLAINANT_OF,Complainant for FIR 629
REL_COMP_630,PERSON_COMP_630,FIR_630,COMPLAINANT_OF,Complainant for FIR 630
REL_COMP_631,PERSON_COMP_631,FIR_631,COMPLAINANT_OF,Complainant for FIR 631
REL_COMP_632,PERSON_COMP_632,FIR_632,COMPLAINANT_OF,Complainant for FIR 632
REL_COMP_633,PERSON_COMP_633,FIR_633,COMPLAINANT_OF,Complainant for FIR 633
REL_COMP_634,PERSON_COMP_634,FIR_634,COMPLAINANT_OF,Complainant for FIR 634
REL_COMP_635,PERSON_COMP_635,FIR_635,COMPLAINANT_OF,Complainant for FIR 635
REL_COMP_636,PERSON_COMP_636,FIR_636,COMPLAINANT_OF,Complainant for FIR 636
REL_COMP_637,PERSON_COMP_637,FIR_637,COMPLAINANT_OF,Complainant for FIR 637
REL_COMP_638,PERSON_COMP_638,FIR_638,COMPLAINANT_OF,Complainant for FIR 638
REL_COMP_639,PERSON_COMP_639,FIR_639,COMPLAINANT_OF,Complainant for FIR 639
REL_COMP_640,PERSON_COMP_640,FIR_640,COMPLAINANT_OF,Complainant for FIR 640
REL_COMP_641,PERSON_COMP_641,FIR_641,COMPLAINANT_OF,Complainant for FIR 641
REL_COMP_642,PERSON_COMP_642,FIR_642,COMPLAINANT_OF,Complainant for FIR 642
REL_COMP_643,PERSON_COMP_643,FIR_643,COMPLAINANT_OF,Complainant for FIR 643
REL_COMP_644,PERSON_COMP_644,FIR_644,COMPLAINANT_OF,Complainant for FIR 644
REL_COMP_645,PERSON_COMP_645,FIR_645,COMPLAINANT_OF,Complainant for FIR 645
REL_COMP_646,PERSON_COMP_646,FIR_646,COMPLAINANT_OF,Complainant for FIR 646
REL_COMP_647,PERSON_COMP_647,FIR_647,COMPLAINANT_OF,Complainant for FIR 647
REL_COMP_648,PERSON_COMP_648,FIR_648,COMPLAINANT_OF,Complainant for FIR 648
REL_COMP_649,PERSON_COMP_649,FIR_649,COMPLAINANT_OF,Complainant for FIR 649
REL_COMP_650,PERSON_COMP_650,FIR_650,COMPLAINANT_OF,Complainant for FIR 650
REL_COMP_651,PERSON_COMP_651,FIR_651,COMPLAINANT_OF,Complainant for FIR 651
REL_COMP_652,PERSON_COMP_652,FIR_652,COMPLAINANT_OF,Complainant for FIR 652
REL_COMP_653,PERSON_COMP_653,FIR_653,COMPLAINANT_OF,Complainant for FIR 653
REL_COMP_654,PERSON_COMP_654,FIR_654,COMPLAINANT_OF,Complainant for FIR 654
REL_COMP_655,PERSON_COMP_655,FIR_655,COMPLAINANT_OF,Complainant for FIR 655
REL_COMP_656,PERSON_COMP_656,FIR_656,COMPLAINANT_OF,Complainant for FIR 656
REL_COMP_657,PERSON_COMP_657,FIR_657,COMPLAINANT_OF,Complainant for FIR 657
REL_COMP_658,PERSON_COMP_658,FIR_658,COMPLAINANT_OF,Complainant for FIR 658
REL_COMP_659,PERSON_COMP_659,FIR_659,COMPLAINANT_OF,Complainant for FIR 659
REL_COMP_660,PERSON_COMP_660,FIR_660,COMPLAINANT_OF,Complainant for FIR 660
REL_COMP_661,PERSON_COMP_661,FIR_661,COMPLAINANT_OF,Complainant for FIR 661
REL_COMP_662,PERSON_COMP_662,FIR_662,COMPLAINANT_OF,Complainant for FIR 662
REL_COMP_663,PERSON_COMP_663,FIR_663,COMPLAINANT_OF,Complainant for FIR 663
REL_COMP_664,PERSON_COMP_664,FIR_664,COMPLAINANT_OF,Complainant for FIR 664
REL_COMP_665,PERSON_COMP_665,FIR_665,COMPLAINANT_OF,Complainant for FIR 665
REL_COMP_666,PERSON_COMP_666,FIR_666,COMPLAINANT_OF,Complainant for FIR 666
REL_COMP_667,PERSON_COMP_667,FIR_667,COMPLAINANT_OF,Complainant for FIR 667
REL_COMP_668,PERSON_COMP_668,FIR_668,COMPLAINANT_OF,Complainant for FIR 668
REL_COMP_669,PERSON_COMP_669,FIR_669,COMPLAINANT_OF,Complainant for FIR 669
REL_COMP_670,PERSON_COMP_670,FIR_670,COMPLAINANT_OF,Complainant for FIR 670
REL_COMP_671,PERSON_COMP_671,FIR_671,COMPLAINANT_OF,Complainant for FIR 671
REL_COMP_672,PERSON_COMP_672,FIR_672,COMPLAINANT_OF,Complainant for FIR 672
REL_COMP_673,PERSON_COMP_673,FIR_673,COMPLAINANT_OF,Complainant for FIR 673
REL_COMP_674,PERSON_COMP_674,FIR_674,COMPLAINANT_OF,Complainant for FIR 674
REL_COMP_675,PERSON_COMP_675,FIR_675,COMPLAINANT_OF,Complainant for FIR 675
REL_COMP_676,PERSON_COMP_676,FIR_676,COMPLAINANT_OF,Complainant for FIR 676
REL_COMP_677,PERSON_COMP_677,FIR_677,COMPLAINANT_OF,Complainant for FIR 677
REL_COMP_678,PERSON_COMP_678,FIR_678,COMPLAINANT_OF,Complainant for FIR 678
REL_COMP_679,PERSON_COMP_679,FIR_679,COMPLAINANT_OF,Complainant for FIR 679
REL_COMP_680,PERSON_COMP_680,FIR_680,COMPLAINANT_OF,Complainant for FIR 680
REL_COMP_681,PERSON_COMP_681,FIR_681,COMPLAINANT_OF,Complainant for FIR 681
REL_COMP_682,PERSON_COMP_682,FIR_682,COMPLAINANT_OF,Complainant for FIR 682
REL_COMP_683,PERSON_COMP_683,FIR_683,COMPLAINANT_OF,Complainant for FIR 683
REL_COMP_684,PERSON_COMP_684,FIR_684,COMPLAINANT_OF,Complainant for FIR 684
REL_COMP_685,PERSON_COMP_685,FIR_685,COMPLAINANT_OF,Complainant for FIR 685
REL_COMP_686,PERSON_COMP_686,FIR_686,COMPLAINANT_OF,Complainant for FIR 686
REL_COMP_687,PERSON_COMP_687,FIR_687,COMPLAINANT_OF,Complainant for FIR 687
REL_COMP_688,PERSON_COMP_688,FIR_688,COMPLAINANT_OF,Complainant for FIR 688
REL_COMP_689,PERSON_COMP_689,FIR_689,COMPLAINANT_OF,Complainant for FIR 689
REL_COMP_690,PERSON_COMP_690,FIR_690,COMPLAINANT_OF,Complainant for FIR 690
REL_COMP_691,PERSON_COMP_691,FIR_691,COMPLAINANT_OF,Complainant for FIR 691
REL_COMP_692,PERSON_COMP_692,FIR_692,COMPLAINANT_OF,Complainant for FIR 692
REL_COMP_693,PERSON_COMP_693,FIR_693,COMPLAINANT_OF,Complainant for FIR 693
REL_COMP_694,PERSON_COMP_694,FIR_694,COMPLAINANT_OF,Complainant for FIR 694
REL_COMP_695,PERSON_COMP_695,FIR_695,COMPLAINANT_OF,Complainant for FIR 695
REL_COMP_696,PERSON_COMP_696,FIR_696,COMPLAINANT_OF,Complainant for FIR 696
REL_COMP_697,PERSON_COMP_697,FIR_697,COMPLAINANT_OF,Complainant for FIR 697
REL_COMP_698,PERSON_COMP_698,FIR_698,COMPLAINANT_OF,Complainant for FIR 698
REL_COMP_699,PERSON_COMP_699,FIR_699,COMPLAINANT_OF,Complainant for FIR 699
REL_COMP_700,PERSON_COMP_700,FIR_700,COMPLAINANT_OF,Complainant for FIR 700
REL_COMP_701,PERSON_COMP_701,FIR_701,COMPLAINANT_OF,Complainant for FIR 701
REL_COMP_702,PERSON_COMP_702,FIR_702,COMPLAINANT_OF,Complainant for FIR 702
REL_COMP_703,PERSON_COMP_703,FIR_703,COMPLAINANT_OF,Complainant for FIR 703
REL_COMP_704,PERSON_COMP_704,FIR_704,COMPLAINANT_OF,Complainant for FIR 704
REL_COMP_705,PERSON_COMP_705,FIR_705,COMPLAINANT_OF,Complainant for FIR 705
REL_COMP_706,PERSON_COMP_706,FIR_706,COMPLAINANT_OF,Complainant for FIR 706
REL_COMP_707,PERSON_COMP_707,FIR_707,COMPLAINANT_OF,Complainant for FIR 707
REL_COMP_708,PERSON_COMP_708,FIR_708,COMPLAINANT_OF,Complainant for FIR 708
REL_COMP_709,PERSON_COMP_709,FIR_709,COMPLAINANT_OF,Complainant for FIR 709
REL_COMP_710,PERSON_COMP_710,FIR_710,COMPLAINANT_OF,Complainant for FIR 710
REL_COMP_711,PERSON_COMP_711,FIR_711,COMPLAINANT_OF,Complainant for FIR 711
REL_COMP_712,PERSON_COMP_712,FIR_712,COMPLAINANT_OF,Complainant for FIR 712
REL_COMP_713,PERSON_COMP_713,FIR_713,COMPLAINANT_OF,Complainant for FIR 713
REL_COMP_714,PERSON_COMP_714,FIR_714,COMPLAINANT_OF,Complainant for FIR 714
REL_COMP_715,PERSON_COMP_715,FIR_715,COMPLAINANT_OF,Complainant for FIR 715
REL_COMP_716,PERSON_COMP_716,FIR_716,COMPLAINANT_OF,Complainant for FIR 716
REL_COMP_717,PERSON_COMP_717,FIR_717,COMPLAINANT_OF,Complainant for FIR 717
REL_COMP_718,PERSON_COMP_718,FIR_718,COMPLAINANT_OF,Complainant for FIR 718
REL_COMP_719,PERSON_COMP_719,FIR_719,COMPLAINANT_OF,Complainant for FIR 719
REL_COMP_720,PERSON_COMP_720,FIR_720,COMPLAINANT_OF,Complainant for FIR 720
REL_COMP_721,PERSON_COMP_721,FIR_721,COMPLAINANT_OF,Complainant for FIR 721
REL_COMP_722,PERSON_COMP_722,FIR_722,COMPLAINANT_OF,Complainant for FIR 722
REL_COMP_723,PERSON_COMP_723,FIR_723,COMPLAINANT_OF,Complainant for FIR 723
REL_COMP_724,PERSON_COMP_724,FIR_724,COMPLAINANT_OF,Complainant for FIR 724
REL_COMP_725,PERSON_COMP_725,FIR_725,COMPLAINANT_OF,Complainant for FIR 725
REL_COMP_726,PERSON_COMP_726,FIR_726,COMPLAINANT_OF,Complainant for FIR 726
REL_COMP_727,PERSON_COMP_727,FIR_727,COMPLAINANT_OF,Complainant for FIR 727
REL_COMP_728,PERSON_COMP_728,FIR_728,COMPLAINANT_OF,Complainant for FIR 728
REL_COMP_729,PERSON_COMP_729,FIR_729,COMPLAINANT_OF,Complainant for FIR 729
REL_COMP_730,PERSON_COMP_730,FIR_730,COMPLAINANT_OF,Complainant for FIR 730
REL_COMP_731,PERSON_COMP_731,FIR_731,COMPLAINANT_OF,Complainant for FIR 731
REL_COMP_732,PERSON_COMP_732,FIR_732,COMPLAINANT_OF,Complainant for FIR 732
REL_COMP_733,PERSON_COMP_733,FIR_733,COMPLAINANT_OF,Complainant for FIR 733
REL_COMP_734,PERSON_COMP_734,FIR_734,COMPLAINANT_OF,Complainant for FIR 734
REL_COMP_735,PERSON_COMP_735,FIR_735,COMPLAINANT_OF,Complainant for FIR 735
REL_COMP_736,PERSON_COMP_736,FIR_736,COMPLAINANT_OF,Complainant for FIR 736
REL_COMP_737,PERSON_COMP_737,FIR_737,COMPLAINANT_OF,Complainant for FIR 737
REL_COMP_738,PERSON_COMP_738,FIR_738,COMPLAINANT_OF,Complainant for FIR 738
REL_COMP_739,PERSON_COMP_739,FIR_739,COMPLAINANT_OF,Complainant for FIR 739
REL_COMP_740,PERSON_COMP_740,FIR_740,COMPLAINANT_OF,Complainant for FIR 740
REL_COMP_741,PERSON_COMP_741,FIR_741,COMPLAINANT_OF,Complainant for FIR 741
REL_COMP_742,PERSON_COMP_742,FIR_742,COMPLAINANT_OF,Complainant for FIR 742
REL_COMP_743,PERSON_COMP_743,FIR_743,COMPLAINANT_OF,Complainant for FIR 743
REL_COMP_744,PERSON_COMP_744,FIR_744,COMPLAINANT_OF,Complainant for FIR 744
REL_COMP_745,PERSON_COMP_745,FIR_745,COMPLAINANT_OF,Complainant for FIR 745
REL_COMP_746,PERSON_COMP_746,FIR_746,COMPLAINANT_OF,Complainant for FIR 746
REL_COMP_747,PERSON_COMP_747,FIR_747,COMPLAINANT_OF,Complainant for FIR 747
REL_COMP_748,PERSON_COMP_748,FIR_748,COMPLAINANT_OF,Complainant for FIR 748
REL_COMP_749,PERSON_COMP_749,FIR_749,COMPLAINANT_OF,Complainant for FIR 749
REL_COMP_750,PERSON_COMP_750,FIR_750,COMPLAINANT_OF,Complainant for FIR 750
REL_COMP_751,PERSON_COMP_751,FIR_751,COMPLAINANT_OF,Complainant for FIR 751
REL_COMP_752,PERSON_COMP_752,FIR_752,COMPLAINANT_OF,Complainant for FIR 752
REL_COMP_753,PERSON_COMP_753,FIR_753,COMPLAINANT_OF,Complainant for FIR 753
REL_COMP_754,PERSON_COMP_754,FIR_754,COMPLAINANT_OF,Complainant for FIR 754
REL_COMP_755,PERSON_COMP_755,FIR_755,COMPLAINANT_OF,Complainant for FIR 755
REL_COMP_756,PERSON_COMP_756,FIR_756,COMPLAINANT_OF,Complainant for FIR 756
REL_COMP_757,PERSON_COMP_757,FIR_757,COMPLAINANT_OF,Complainant for FIR 757
REL_COMP_758,PERSON_COMP_758,FIR_758,COMPLAINANT_OF,Complainant for FIR 758
REL_COMP_759,PERSON_COMP_759,FIR_759,COMPLAINANT_OF,Complainant for FIR 759
REL_COMP_760,PERSON_COMP_760,FIR_760,COMPLAINANT_OF,Complainant for FIR 760
REL_COMP_761,PERSON_COMP_761,FIR_761,COMPLAINANT_OF,Complainant for FIR 761
REL_COMP_762,PERSON_COMP_762,FIR_762,COMPLAINANT_OF,Complainant for FIR 762
REL_COMP_763,PERSON_COMP_763,FIR_763,COMPLAINANT_OF,Complainant for FIR 763
REL_COMP_764,PERSON_COMP_764,FIR_764,COMPLAINANT_OF,Complainant for FIR 764
REL_COMP_765,PERSON_COMP_765,FIR_765,COMPLAINANT_OF,Complainant for FIR 765
REL_COMP_766,PERSON_COMP_766,FIR_766,COMPLAINANT_OF,Complainant for FIR 766
REL_COMP_767,PERSON_COMP_767,FIR_767,COMPLAINANT_OF,Complainant for FIR 767
REL_COMP_768,PERSON_COMP_768,FIR_768,COMPLAINANT_OF,Complainant for FIR 768
REL_COMP_769,PERSON_COMP_769,FIR_769,COMPLAINANT_OF,Complainant for FIR 769
REL_COMP_770,PERSON_COMP_770,FIR_770,COMPLAINANT_OF,Complainant for FIR 770
REL_COMP_771,PERSON_COMP_771,FIR_771,COMPLAINANT_OF,Complainant for FIR 771
REL_COMP_772,PERSON_COMP_772,FIR_772,COMPLAINANT_OF,Complainant for FIR 772
REL_COMP_773,PERSON_COMP_773,FIR_773,COMPLAINANT_OF,Complainant for FIR 773
REL_COMP_774,PERSON_COMP_774,FIR_774,COMPLAINANT_OF,Complainant for FIR 774
REL_COMP_775,PERSON_COMP_775,FIR_775,COMPLAINANT_OF,Complainant for FIR 775
REL_COMP_776,PERSON_COMP_776,FIR_776,COMPLAINANT_OF,Complainant for FIR 776
REL_COMP_777,PERSON_COMP_777,FIR_777,COMPLAINANT_OF,Complainant for FIR 777
REL_COMP_778,PERSON_COMP_778,FIR_778,COMPLAINANT_OF,Complainant for FIR 778
REL_COMP_779,PERSON_COMP_779,FIR_779,COMPLAINANT_OF,Complainant for FIR 779
REL_COMP_780,PERSON_COMP_780,FIR_780,COMPLAINANT_OF,Complainant for FIR 780
REL_COMP_781,PERSON_COMP_781,FIR_781,COMPLAINANT_OF,Complainant for FIR 781
REL_COMP_782,PERSON_COMP_782,FIR_782,COMPLAINANT_OF,Complainant for FIR 782
REL_COMP_783,PERSON_COMP_783,FIR_783,COMPLAINANT_OF,Complainant for FIR 783
REL_COMP_784,PERSON_COMP_784,FIR_784,COMPLAINANT_OF,Complainant for FIR 784
REL_COMP_785,PERSON_COMP_785,FIR_785,COMPLAINANT_OF,Complainant for FIR 785
REL_COMP_786,PERSON_COMP_786,FIR_786,COMPLAINANT_OF,Complainant for FIR 786
REL_COMP_787,PERSON_COMP_787,FIR_787,COMPLAINANT_OF,Complainant for FIR 787
REL_COMP_788,PERSON_COMP_788,FIR_788,COMPLAINANT_OF,Complainant for FIR 788
REL_COMP_789,PERSON_COMP_789,FIR_789,COMPLAINANT_OF,Complainant for FIR 789
REL_COMP_790,PERSON_COMP_790,FIR_790,COMPLAINANT_OF,Complainant for FIR 790
REL_COMP_791,PERSON_COMP_791,FIR_791,COMPLAINANT_OF,Complainant for FIR 791
REL_COMP_792,PERSON_COMP_792,FIR_792,COMPLAINANT_OF,Complainant for FIR 792
